접수번호,동물국문명,강,목,과,천연기념물,멸종위기등급,야생동물보호협약,구조일시,구조결과일자,구조결과,이첩 방생 위치,사체처리,동물성별,동물연령,구조위도,구조경도,구조고도,방생위도,방생경도,발견장소상세,발견주소,발견장소특징,발생원인,발생원인 세부사항,TM구조위도,TM구조경도,TM방생위도,TM방생경도,등록체중,현재체중,임상적최종진단
2019-0023,쇠기러기,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2019-01-09,2019-01-31,안락사,,기타,Unknown,Adult,36.184056,126.549611,0,,,"부사호 주변 농경지, 주소 정확하지 않음",충청남도 서천군 서면 부사리 564,농경지,총상,총상,36 11 02.6,126 32 58.6,,,2298,2038,우측 날개 proximal phalanx(2nd digit) 개방골절
2019-0560,꿩,조강(Aves),닭목,꿩과,해당없음,해당없음,해당없음,2019-05-26,2019-07-23,방생,충청남도 예산군 대흥면 대야리  산 12-11,,Unknown,Nestling,36.120028,126.792556,30,36.61315107,126.8137242,(한마로 456-51) 마산면문화활력소 부근 ,충청남도 서천군 마산면 신장리 371-1,숲,어미를 잃음(미아),어미를 잃음,36 07 12.1,126 47 33.2,36 36 46.8,126 48 48.6,16,208,"인공부화 개체, splayed legs"
2019-0561,꿩,조강(Aves),닭목,꿩과,해당없음,해당없음,해당없음,2019-05-27,2019-07-23,방생,충청남도 예산군 대흥면 대야리 산 12-11 ,,Unknown,Nestling,36.120028,126.792556,30,36.61315107,126.8137242,(한마로 456-51) 마산면문화활력소 부근,충청남도 서천군 마산면 신장리 371-1,숲,어미를 잃음(미아),어미를 잃음,36 07 12.1,126 47 33.2,36 36 46.8,126 48 48.6,16,208,"인공부화 개체, splayed legs"
2019-0562,꿩,조강(Aves),닭목,꿩과,해당없음,해당없음,해당없음,2019-05-27,2019-07-23,방생,충청남도 예산군 대흥면 대야리 산 12-11 ,,Unknown,Nestling,36.120028,126.792556,30,36.61315107,126.8137242,(한마로 456-51) 마산면문화활력소 부근,충청남도 서천군 마산면 신장리 371-1,숲,어미를 잃음(미아),어미를 잃음,36 07 12.1,126 47 33.2,36 36 46.8,126 48 48.6,16,208,"인공부화 개체, splayed legs"
2019-0563,꿩,조강(Aves),닭목,꿩과,해당없음,해당없음,해당없음,2019-05-27,2019-07-23,방생,충청남도 예산군 대흥면 대야리 산 12-11 ,,Unknown,Nestling,36.120028,126.792556,30,36.61315107,126.8137242,(한마로 456-51) 마산면문화활력소 부근,충청남도 서천군 마산면 신장리 371-1,숲,어미를 잃음(미아),어미를 잃음,36 07 12.1,126 47 33.2,36 36 46.8,126 48 48.6,16,208,"인공부화 개체, splayed legs"
2019-0564,꿩,조강(Aves),닭목,꿩과,해당없음,해당없음,해당없음,2019-05-27,2019-07-23,방생,충청남도 예산군 대흥면 대야리 산 12-11 ,,Unknown,Nestling,36.120028,126.792556,30,36.61315107,126.8137242,(한마로 456-51) 마산면문화활력소 부근,충청남도 서천군 마산면 신장리 371-1,숲,어미를 잃음(미아),어미를 잃음,36 07 12.1,126 47 33.2,36 36 46.8,126 48 48.6,16,208,"인공부화 개체, splayed legs"
2019-0565,꿩,조강(Aves),닭목,꿩과,해당없음,해당없음,해당없음,2019-05-27,2019-07-23,방생,충청남도 예산군 대흥면 대야리 산 12-11 ,,Unknown,Nestling,36.120028,126.792556,30,36.61315107,126.8137242,(한마로 456-51) 마산면문화활력소 부근,충청남도 서천군 마산면 신장리 371-1,숲,어미를 잃음(미아),어미를 잃음,36 07 12.1,126 47 33.2,36 36 46.8,126 48 48.6,16,208,"인공부화 개체, splayed legs"
2019-0566,꿩,조강(Aves),닭목,꿩과,해당없음,해당없음,해당없음,2019-05-27,2019-07-23,방생,충청남도 예산군 대흥면 대야리 산 12-11 ,,Unknown,Nestling,36.120028,126.792556,30,36.61315107,126.8137242,(한마로 456-51) 마산면문화활력소 부근,충청남도 서천군 마산면 신장리 371-1,숲,어미를 잃음(미아),어미를 잃음,36 07 12.1,126 47 33.2,36 36 46.8,126 48 48.6,16,208,"인공부화 개체, splayed legs"
2019-0567,꿩,조강(Aves),닭목,꿩과,해당없음,해당없음,해당없음,2019-05-27,2019-07-23,방생,충청남도 예산군 대흥면 대야리 산 12-11 ,,Unknown,Nestling,36.120028,126.792556,30,36.61315107,126.8137242,(한마로 456-51) 마산면문화활력소 부근,충청남도 서천군 마산면 신장리 371-1,숲,어미를 잃음(미아),어미를 잃음,36 07 12.1,126 47 33.2,36 36 46.8,126 48 48.6,16,208,"인공부화 개체, splayed legs"
2019-0568,꿩,조강(Aves),닭목,꿩과,해당없음,해당없음,해당없음,2019-05-27,2019-07-23,방생,충청남도 예산군 대흥면 대야리 산 12-11 ,,Unknown,Nestling,36.120028,126.792556,30,36.61315107,126.8137242,(한마로 456-51) 마산면문화활력소 부근,충청남도 서천군 마산면 신장리 371-1,숲,어미를 잃음(미아),어미를 잃음,36 07 12.1,126 47 33.2,36 36 46.8,126 48 48.6,16,208,"인공부화 개체, splayed legs"
2019-0569,꿩,조강(Aves),닭목,꿩과,해당없음,해당없음,해당없음,2019-05-27,2019-06-03,폐사,,기타,Unknown,Nestling,36.120028,126.792556,30,,,(한마로 456-51) 마산면문화활력소 부근,충청남도 서천군 마산면 신장리 371-1,숲,어미를 잃음(미아),어미를 잃음,36 07 12.1,126 47 33.2,,,16,50,"인공부화 개체, splayed legs"
2019-0570,꿩,조강(Aves),닭목,꿩과,해당없음,해당없음,해당없음,2019-05-27,2019-05-30,폐사,,기타,Unknown,Nestling,36.120028,126.792556,30,,,(한마로 456-51) 마산면문화활력소 부근,충청남도 서천군 마산면 신장리 371-1,숲,어미를 잃음(미아),어미를 잃음,36 07 12.1,126 47 33.2,,,16,12,"인공부화 개체, splayed legs"
2019-1299,꿩,조강(Aves),닭목,꿩과,해당없음,해당없음,해당없음,2019-08-12,2019-08-20,안락사,,기타,Female,Adult,36.073139,126.693778,5,,,정보누락에 의한 세부주소 알 수 없음,충청남도 서천군 서천읍 군사리,기타,전선/건물과의 충돌,충돌 추정,36 04 23.3,126 41 37.6,,,644,686,뇌진탕
2019-1304,꿩,조강(Aves),닭목,꿩과,해당없음,해당없음,해당없음,2019-08-14,2019-08-14,안락사,,기타,Male,Unknown,36.117972,126.830472,11,,,비닐하우스 내,충청남도 서천군 한산면 원산리 33-7,농경지,인공구조물에 얽힘,인공구조물에 찢긴 것으로 보임,36 07 04.7,126 49 49.7,,,968,968,좌측 다리 및 배 주위 피부의 광범위한 열상
2019-1105,큰오색딱다구리,조강(Aves),딱다구리목,딱다구리과,해당없음,해당없음,해당없음,2019-07-19,2019-08-16,폐사,,기타,Unknown,Juvenile,36.138556,126.605056,28,,,(비인로 145) 주소지 부근 건물 옆,충청남도 서천군 비인면 성내리 334-55,건물옆,전선/건물과의 충돌,인공구조물과의 충돌 추정 ,36 08 18.8,126 36 18.2,,,110,106,우측 척골 폐쇄골절
2019-0722,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2019-06-11,2019-06-12,폐사,,기타,Unknown,Adult,36.057722,126.804222,4,,,,충청남도 서천군 화양면 기복리 8-2,농경지,끈끈이,벌레퇴치용 끈끈이에 붙음,36 03 27.8,126 48 15.2,,,15,15,끈끈이 오염
2019-0723,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2019-06-11,2019-06-12,DOA,,기타,Unknown,Juvenile,36.057722,126.804222,4,,,,충청남도 서천군 화양면 기복리 8-2,농경지,끈끈이,벌레퇴치용 끈끈이에 붙음,36 03 27.8,126 48 15.2,,,16,16,끈끈이 오염
2019-0537,파랑새,조강(Aves),파랑새목,파랑새과,해당없음,해당없음,해당없음,2019-05-23,2019-05-24,안락사,,기타,Unknown,Adult,36.041111,126.708528,14,,,국립생태원 내,충청남도 서천군 마서면 덕암리 712,건물옆,전선/건물과의 충돌,전선 혹은 건물과의 충돌로 추정,36 02 28.0,126 42 30.7,,,132,182,좌측 상완골 원위부 개방성 탈구
2019-1409,황로,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2019-09-11,2019-09-11,안락사,,기타,Unknown,Unknown,36.080389,126.691694,25,,,서천군청,충청남도 서천군 서천읍 군사리 356-3,건물옆,전선/건물과의 충돌,"서천군청에서 발견됨, 전선충돌 추정",36 04 49.4,126 41 30.1,,,246,246,우측 요척골 개방골절
2019-0009,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-01-03,2019-01-04,DOA,,기타,Male,0년7월0일,36.065,126.711222,13,,,,충청남도 서천군 서천읍 삼산리 773-9,도로변,차량과의 충돌,도로변에서 구조,36 03 54.0,126 42 40.4,,,16520,16520,충돌에 의한 우측 고관절 탈구
2019-0217,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-04-11,2019-04-11,안락사,,기타,Male,0년11월0일,36.147944,126.626889,48,,,,충청남도 서천군 비인면 율리 272-4,도로변,차량과의 충돌,차량충돌 추정,36 08 52.6,126 37 36.8,,,15100,15100,충돌에 의한 다발성 골절
2019-0928,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-07-02,2019-07-02,안락사,,기타,Male,1년2월0일,36.152889,126.549528,12,,,서면 이후 세부주소 누락,충청남도 서천군 서면  ,도로변,차량과의 충돌,차량과의 충돌 ,36 09 10.4,126 32 58.3,,,14080,14080,"충돌에 의한 우측 고관절, 발목관절 탈구 및 좌측 골반골절"
2019-1587,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-11-04,2019-11-04,DOA,,기타,Male,0년6월0일,36.070278,126.780333,27,,,도로변,충청남도 서천군 기산면 광암리 141-3 ,도로변,차량과의 충돌,차량과의 충돌 추정,36 04 13.0,126 46 49.2,,,12400,12400,"척추(L3, Cc) 골절, 우측 앞발목/뒷발목관절탈구, 좌측 앞발허리뼈 골절"
2019-1647,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-11-20,2019-12-05,안락사,,기타,Female,1년6월0일,36.082278,126.689583,24,,,(사곡길 26) 서천군보건소 뒤 옹벽,충청남도 서천군 서천읍 군사리 799 ,건물옆,추락,콘크리트 벽면 위에서 아래로 추락 ,36 04 56.2,126 41 22.5,,,19380,19380,추락에 의한 일시적 근육 마비
2019-1774,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-12-30,2019-12-30,안락사,,기타,Male,0년6월0일,36.038444,126.692389,11,,,,충청남도 서천군 장항읍 옥산리 318-7,도로변,차량과의 충돌,차량충돌 추정,36 02 18.4,126 41 32.6,,,18480,18480,충돌에 의한 척추(L2) 골절 및 좌측 경비골 원위부 골절
2019-0213,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-04-10,2019-04-11,DOA,,기타,Female,0년10월0일,36.087806,126.687167,50,,,,충청남도 서천군 서천읍 사곡리 239,건물옆,기생충 중감염,개선충 중감염,36 05 16.1,126 41 13.8,,,2860,2860,개선충 중감염
2019-0960,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-07-03,2019-08-30,방생,세종특별자치시 금남면 남곡리 386,,Unknown,0년3월0일,36.043333,126.682917,12,36.46605692,127.3027559,정확한 주소 알 수 없음,충청남도 서천군 마서면 옥북리 ,건물옆,기생충 중감염,기생충 중감염/개선충,36 02 36.0,126 40 58.5,36 27 57.7,127 18 09.8,756,3300,개선충 감염
2019-0961,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-07-03,2019-08-30,방생,세종특별자치시 금남면 남곡리 386,,Unknown,0년3월0일,36.043333,126.682917,12,36.46605692,127.3027559,정확한 주소 알 수 없음,충청남도 서천군 마서면 옥북리 ,건물옆,기생충 중감염,기생충 중감염/개선충,36 02 36.0,126 40 58.5,36 27 57.7,127 18 09.8,682,3300,개선충 감염
2019-0962,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-07-03,2019-08-30,방생,세종특별자치시 금남면 남곡리 386,,Unknown,0년3월0일,36.043333,126.682917,12,36.46605692,127.3027559,정확한 주소 알 수 없음,충청남도 서천군 마서면 옥북리 ,건물옆,기생충 중감염,기생충 중감염/개선충,36 02 36.0,126 40 58.5,36 27 57.7,127 18 09.8,640,2940,개선충 감염
2019-0963,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-07-03,2019-07-04,안락사,,기타,Unknown,0년3월0일,36.043333,126.682917,12,,,정확한 주소 알 수 없음,충청남도 서천군 마서면 옥북리 ,건물옆,기생충 중감염,기생충 중감염/개선충,36 02 36.0,126 40 58.5,,,0,0,개선충 감염 후 2차적 승저증
2019-1410,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-09-10,2019-09-11,안락사,,기타,Male,0년0월0일,36.153083,126.684417,41,,,농로변,충청남도 서천군 판교면 현암리 410,농경지,덫,창애,36 09 11.1,126 41 03.9,,,5100,5100,덫에 의한 좌측 전지 절단 및 심한 승저증
2019-1494,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-10-08,2019-10-08,안락사,,기타,Male,0년0월0일,36.152278,126.6785,58,,,,충청남도 서천군 판교면 수성리 33-1,도로변,차량과의 충돌,차량충돌 추정,36 09 08.2,126 40 42.6,,,3180,3180,"척추(T12) 골절, 좌우골반골절 및 좌측 대퇴골 골절"
2019-1549,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-10-23,2020-01-14,방생,충청남도 청양군 청양읍 벽천리 569,,Male,0년0월0일,36.133444,126.766333,26,36.44256416,126.8020963,고구마밭,충청남도 서천군 시초면 풍정리 104,농경지,덫,덫,36 08 00.4,126 45 58.8,36 26 30.4,126 48 16.8,4920,6080,덫에 의한 우측 앞다리 부상
2019-1635,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-11-18,2020-03-07,방생,충청남도 예산군 예산읍 대회리 1,,Male,0년0월0일,36.082444,126.703139,6,36.67008139,126.8596661,(서문로 96) 주소지 부근 인가,충청남도 서천군 서천읍 화금리 650-5,건물옆,기생충 중감염,개선충 감염,36 04 56.8,126 42 11.3,36 40 15.8,126 51 43.9,3820,4420,개선충 감염
2019-1769,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-12-27,2019-12-30,폐사,,기타,Unknown,0년0월0일,36.142944,126.602194,30,,,월성빌라,충청남도 서천군 비인면 성내리 236-3,건물옆,기생충 중감염,기생충(개선충) 중감염,36 08 34.6,126 36 07.9,,,3060,3060,개선충 중감염
2019-0779,멧토끼,포유강(Mammalia),토끼목,토끼과,해당없음,해당없음,해당없음,2019-06-14,2019-06-14,방생,충청남도 서천군 마서면 송내리 755,,Unknown,0년1월0일,36.029167,126.724722,19,36.02931173,126.7239287,국립생태원 주차장,충청남도 서천군 마서면 송내리 755,건물옆,어미를 잃음(미아),국립생태원 주차장에서 건강한 새끼 발견됨,36 01 45.0,126 43 29.0,36 01 44.2,126 43 32.7,0,0,미아
2019-0780,멧토끼,포유강(Mammalia),토끼목,토끼과,해당없음,해당없음,해당없음,2019-06-14,2019-06-14,방생,충청남도 서천군 마서면 송내리 755,,Unknown,0년1월0일,36.029167,126.724722,19,36.02931173,126.7239287,국립생태원 주차장,충청남도 서천군 마서면 송내리 755,건물옆,어미를 잃음(미아),국립생태원 주차장에서 건강한 새끼 발견됨,36 01 45.0,126 43 29.0,36 01 43.6,126 43 33.7,0,0,미아
2020-1910,청둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2020-12-08,2020-12-08,안락사,,기타,Female,Adult,36.010944,126.696417,8,,,건물옆,충청남도 서천군 장항읍 창선 1리 242-1,건물옆,전선/건물과의 충돌,"전선, 건물과의 충돌/ 전선충돌 추정",36 00 39.4,126 41 47.1,,,712,712,충돌에 의한 좌측 주관절 개방성 탈구 및 척골 골절
2020-0236,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2020-03-20,2020-03-22,폐사,,기타,Unknown,Adult,36.146389,126.505083,5,,,가게 앞,충청남도 서천군 서면 마량리 85-2,건물옆,낚시 쓰레기,낚시 쓰레기 감김(낚싯줄),36 08 47.0,126 30 18.3,,,402,402,낚시 바늘에 의한 식도 및 구각부 손상
2020-1307,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2020-07-21,2020-07-25,폐사,,기타,Unknown,Juvenile,36.081139,126.625417,14,,,도로변,충청남도 서천군 마서면 송석리 산 45-8,도로변,기아 및 탈진,기아 및 탈진,36 04 52.1,126 37 31.5,,,314,304,기아 및 탈진
2020-1652,청딱다구리,조강(Aves),딱다구리목,딱다구리과,해당없음,해당없음,해당없음,2020-09-23,2020-09-25,DOA,,기타,Unknown,Unknown,36.041111,126.708528,252,,,국립생태원 내,충청남도 서천군 마서면 덕암리 725,건물옆,전선/건물과의 충돌,전선/건물과의 충돌건물 충돌 추정,36 02 28.0,126 42 30.7,,,116,116,충돌에 의한 좌측 요척골 폐쇄골절
2020-1702,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2020-10-07,2020-10-08,안락사,,기타,Unknown,Adult,36.135444,126.565,4,,,바닷가 근처 민가 건물 옆,충청남도 서천군 서면 월호리 563,건물옆,인공구조물에 얽힘,인공구조물에 얽힘/그물 얽힘,36 08 07.6,126 33 54.0,,,186,186,그물얽힘에 의한 좌측 상완골 분쇄/개방골절 및 요골 폐쇄골절
2020-1705,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2020-10-08,2020-10-13,폐사,,기타,Unknown,Adult,36.036667,126.719667,11,,,국립생태원 내 공원,충청남도 서천군 마서면 덕암리 725,건물옆,전선/건물과의 충돌,전선/건물과의 충돌생태원 주변 건물이나 전신주 충돌이 추정됨,36 02 12.0,126 43 10.8,,,223,212,"좌측 요골 폐쇄골절 및 shoulder girdle 이상, 날개막 손상"
2020-1288,물까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2020-07-21,2020-07-21,안락사,,기타,Unknown,Juvenile,36.267194,127.25625,126,,,서천지회(주소 모름),충청남도 서천군 서천읍 군사리 819-7,농경지,추락,추락 추정,36 16 01.9,127 15 22.5,,,64,64,좌측 완전골 폐쇄골절 및 하퇴골 개방골절
2020-1308,박새,조강(Aves),참새목,박새과,해당없음,해당없음,해당없음,2020-07-22,2020-07-22,DOA,,기타,Unknown,Juvenile,36.131444,126.586278,5,,,에덴펜션 공중화장실,충청남도 서천군 비인면 선도리 103-14,기타,어미를 잃음(미아),미아 후 비에 젖은 것으로 추정,36 07 53.2,126 35 10.6,,,12,12,저체온
2020-1470,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2020-08-11,2020-08-11,안락사,,기타,Unknown,Unknown,36.066944,126.641222,7,,,,충청남도 서천군 마서면 죽산리 108-1,건물옆,알 수 없는 사고,알 수 없는 사고,36 04 01.0,126 38 28.4,,,19,19,좌측 다리 다발성 개방골절
2020-1461,왜가리,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2020-08-10,2020-08-11,안락사,,기타,Unknown,Unknown,36.081833,126.841806,4,,,수원2구양수장,충청남도 서천군 한산면 마양리 6-1,건물옆,전선/건물과의 충돌,충돌 추정,36 04 54.6,126 50 30.5,,,1274,1274,충돌에 의한 기립불능
2020-1523,왜가리,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2020-08-21,2020-08-21,안락사,,기타,Unknown,Unknown,36.079833,126.692389,22,,,(군청로54번길 9-6) 주소지 부근,충청남도 서천군 서천읍 군사리 361-11 ,건물옆,알 수 없는 사고,알 수 없는 사고,36 04 47.4,126 41 32.6,,,706,706,알수없는 사고로 인한 좌측안구 영구손상 및 기아탈진
2020-1581,왜가리,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2020-09-04,2020-10-12,방생,충청남도 예산군 삽교읍 하포리 526-2,,Unknown,Juvenile,36.076806,126.697944,9,36.72434499,126.7479433,,충청남도 서천군 서천읍 군사리 172-3,건물옆,전선/건물과의 충돌,전선/건물과의 충돌전선 충돌 추정,36 04 36.5,126 41 52.6,36 43 27.4,126 44 52.6,778,1196,우측 요척골 원위부 개방골절 후 유합
2020-1347,중대백로㉵,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2020-07-27,2020-07-27,안락사,,기타,Unknown,Juvenile,36.080444,126.691194,27,,,서천군청 민원인 주차장,충청남도 서천군 서천읍 군사리 356-3,건물옆,전선/건물과의 충돌,전선 충돌 추정,36 04 49.6,126 41 28.3,,,582,582,우측 날개 중증 승저증
2020-1683,중대백로㉵,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2020-10-01,2020-10-01,안락사,,기타,Unknown,Unknown,36.013028,126.665556,7,,,주소지 인근 바닥,충청남도 서천군 장항읍 장암리 353-4,건물옆,전선/건물과의 충돌,전선/건물과의 충돌전선충돌 추정,36 00 46.9,126 39 56.0,,,820,820,좌측 요척골 개방골절
2020-0385,중백로,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2020-04-21,2020-04-22,안락사,,기타,Unknown,Unknown,36.155389,126.555194,11,,,도로변,충청남도 서천군 서면 신합리 472-214,도로변,전선/건물과의 충돌,전선 충돌 추정,36 09 19.4,126 33 18.7,,,524,524,"충돌에 의한 우측 요척골 진구성 개방골절, 우측 견관절 탈구, 좌측 쇄골 골절"
2020-1420,중백로,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2020-08-06,2020-08-06,안락사,,기타,Unknown,Unknown,36.147889,126.627944,55,,,농로 주변,충청남도 서천군 비인면 율리 259,농경지,전선/건물과의 충돌,전선 충돌 추정,36 08 52.4,126 37 40.6,,,370,370,충돌에 의한 좌측 상완골 개방골절
2020-0738,해오라기,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2020-06-03,2020-06-05,DOA,,기타,Unknown,Juvenile,36.080389,126.691694,25,,,서천군청 주차장,충청남도 서천군 서천읍 군사리 356-3,건물옆,어미를 잃음(미아),단순 미아,36 04 49.4,126 41 30.1,,,304,304,탈진
2020-1850,집박쥐,포유강(Mammalia),박쥐목,애기박쥐과,해당없음,해당없음,해당없음,2020-11-19,2020-11-20,방생,충청남도 서천군 장항읍 장암리 205-1,,Male,0년0월0일,36.013389,126.687528,8,36.0100677,126.6722508,주택,충청남도 서천군 장항읍 신창리 243-46,농경지,인공구조물 침입·고립,인공구조물 침입 및 고립/가택 침입,36 00 48.2,126 41 15.1,36 00 36.5,126 40 21.6,0,0,단순 인가 침입 개체
2020-0219,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-03-13,2020-03-13,DOA,,기타,Female,0년9월0일,36.071278,126.6785,4,,,주소 정확하지 않음 ,충청남도 서천군 서천읍 남산리 368-2,도로변,차량과의 충돌,차량충돌 추정,36 04 16.6,126 40 42.6,,,15060,15060,충돌에 의한 우측 뒷발허리뼈 개방골절 및 좌측 고관절 탈구
2020-0264,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-03-29,2020-03-30,안락사,,기타,Female,0년9월0일,36.175806,126.775472,50,,,버스정류장 앞,충청남도 서천군 마산면 나궁리 437-1,도로변,차량과의 충돌,차량과의 충돌,36 10 32.9,126 46 31.7,,,16520,16520,하악골절 및 하악연부조직 탈락
2020-0864,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-06-14,2020-06-15,DOA,,기타,Male,1년0월0일,36.017361,126.708889,12,,,도로변,충청남도 서천군 장항읍 성주리 144-1,도로변,차량과의 충돌,차량과의 충돌,36 01 02.5,126 42 32.0,,,14000,14000,충돌에 의한 뇌진탕
2020-1042,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-06-25,2020-06-25,안락사,,기타,Female,0년0월0일,36.072556,126.681417,4,,,,충청남도 서천군 서천읍 군사리 819-7,건물옆,추락,추락 추정,36 04 21.2,126 40 53.1,,,1352,1352,Rt.뒷발목허리뼈 개방골절 및 승저증
2020-1099,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-07-01,2020-07-01,안락사,,기타,Male,0년1월0일,36.016889,126.709167,20,,,도로 주변 숲,충청남도 서천군 장항읍 성주리 144-1,숲,"개, 고양이 공격",개 공격 추정,36 01 00.8,126 42 33.0,,,2598,2598,포식자 공격에 의한 하악 개방골절 및 쇼크
2020-1100,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-07-01,2020-07-01,안락사,,기타,Female,0년0월0일,36.016889,126.709167,20,,,도로 주변 숲,충청남도 서천군 장항읍 성주리 144-1,숲,"개, 고양이 공격",개 공격 추정,36 01 00.8,126 42 33.0,,,2330,2330,포식자 공격에 의한 하악 골절 및 쇼크
2020-1165,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-07-06,2020-07-07,DOA,,기타,Female,0년1월0일,36.153306,126.549556,15,,,서면 중학교 부근,충청남도 서천군 서면 신합리 475-23,건물옆,어미를 잃음(미아),어미를 잃음(미아),36 09 11.9,126 32 58.4,,,680,680,탈진 미아
2020-1618,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-09-13,2020-09-14,폐사체,,기타,Female,0년4월0일,36.156556,126.559278,6,,,,충청남도 서천군 서면 신합리 5-67,도로변,"개, 고양이 공격","개, 고양이 공격개 공격 추정",36 09 23.6,126 33 33.4,,,9620,9620,두부 견교상
2020-1629,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-09-16,2020-09-16,DOA,,기타,Female,0년0월0일,36.0745,126.686306,6,,,농수로 내부,충청남도 서천군 서천읍 군사리 700,기타,차량과의 충돌,차량과의 충돌/ 차량과의 충돌,36 04 28.2,126 41 10.7,,,14600,14600,"충돌에 의한 좌측 뒷발허리뼈, 우측 경비골 개방골절"
2020-1783,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-11-02,2020-11-02,폐사체,,기타,Male,0년6월0일,36.072556,126.681417,4,,,주소 다시 작성 필요,충청남도 서천군 서천읍 군사리 819-7,도로변,차량과의 충돌,차량과의 충돌/ 차량충돌,36 04 21.2,126 40 53.1,,,0,0,"충돌에 의한 척추(L6-S) 골절, 고관절 탈구 및 골반 골절"
2020-1867,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-11-25,2020-11-25,안락사,,기타,Male,0년0월0일,0,0,0,,,발견지 누락으로 인계지 주소 설정 ,충청남도 서천군 서천읍 군사리 819-7,기타,차량과의 충돌,차량충돌 추정,00 00 00.0,000 00 00.0,,,18760,18760,충돌에 의한 척추(L3) 골절 및 복벽 허니아
2020-1896,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-12-04,2020-12-04,폐사체,,기타,Male,0년0월0일,36.150861,126.602056,46,,,도로변,충청남도 서천군 비인면 성북리 600-5,도로변,차량과의 충돌,차량과의 충돌/ 차량충돌,36 09 03.1,126 36 07.4,,,15340,15340,차량출돌로 인한 다발성 골절
2020-0187,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2020-02-28,2020-04-24,방생,충청남도 예산군 덕산면 둔리 산 31-28,,Unknown,0년0월0일,36.066639,126.677194,22,36.64925223,126.6424332,,충청남도 서천군 서천읍 남산리 398-1,농경지,기생충 중감염,개선충 중감염,36 03 59.9,126 40 37.9,36 38 57.4,126 38 33.7,3860,4360,개선충 중감염
