접수번호,동물국문명,강,목,과,천연기념물,멸종위기등급,야생동물보호협약,구조일시,구조결과일자,구조결과,이첩 방생 위치,사체처리,동물성별,동물연령,구조위도,구조경도,구조고도,방생위도,방생경도,발견장소상세,발견주소,발견장소특징,발생원인,발생원인 세부사항,TM구조위도,TM구조경도,TM방생위도,TM방생경도,등록체중,현재체중,임상적최종진단
2019-1481,오색딱다구리,조강(Aves),딱다구리목,딱다구리과,해당없음,해당없음,해당없음,2019-10-04,2019-10-04,DOA,,기타,Male,Unknown,,,,,,,충청남도 논산시,건물옆,전선/건물과의 충돌,건물(유리창)과의 충돌 추정,,,,,52,52,충돌에 의한 내부 장기 손상(추정)
2019-0184,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2019-03-29,2019-03-29,안락사,,기타,Unknown,Juvenile,36.199444,127.091472,11,,,,충청남도 논산시 취암동 1077-9,건물옆,전선/건물과의 충돌,유리창 충돌 추정,36 11 58.0,127 05 29.3,,,190,190,충돌에 의한 다발성 골절
2019-0590,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2019-05-28,2019-05-30,폐사,,기타,Unknown,Adult,36.216667,127.047861,20,,,(산업단지로5길 23) 주소지 부근 그물,충청남도 논산시 성동면 정지리 568-1 ,농경지,인공구조물에 얽힘,인공구조물 얽힘,36 13 00.0,127 02 52.3,,,216,192,등쪽 피부 열상
2019-0883,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2019-06-26,2019-06-28,폐사,,기타,Unknown,Nestling,36.185806,127.104167,41,,,(중앙로 192) 내동초등학교 내,충청남도 논산시 내동 162-1  ,건물옆,어미를 잃음(미아),어미를 잃음 ,36 11 08.9,127 06 15.0,,,122,110,우측 경비골 폐쇄골절
2019-0591,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2019-05-25,2019-06-12,폐사,,기타,Unknown,Juvenile,,,,,,,충청남도 논산시,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,142,120,미아
2019-1467,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2019-09-27,2019-10-01,폐사,,기타,Unknown,Unknown,36.238389,127.081722,19,,,광석중학교 ,충청남도 논산시 광석면 천동리 642-1,건물옆,전선/건물과의 충돌,유리창 충돌추정,36 14 18.2,127 04 54.2,,,178,164,"양쪽 등 피하기종 및 우안 각막손상, 좌안 부종"
2019-0494,박새,조강(Aves),참새목,박새과,해당없음,해당없음,해당없음,2019-05-17,2019-05-20,폐사,,기타,Unknown,Juvenile,36.189056,127.100417,33,,,동신아파트 옆 인도,충청남도 논산시 내동 535 ,도로변,자연적 사고,이소 후 포식자 공격,36 11 20.6,127 06 01.5,,,12,10,이소 후 다른 새의 공격을 받은 개체
2019-1771,박새,조강(Aves),참새목,박새과,해당없음,해당없음,해당없음,2019-12-28,2020-01-16,방생,충청남도 예산군 예산읍 대회리 1,,Male,Adult,36.195667,127.086806,12,36.67008139,126.8596661,건물 옆,충청남도 논산시 부창동 600,건물옆,전선/건물과의 충돌,건물(유리창)과의 충돌,36 11 44.4,127 05 12.5,36 40 15.5,126 51 43.4,14,14,충돌에 의한 뇌진탕 및 내부 장기 손상(추정)
2019-1590,상모솔새,조강(Aves),참새목,상모솔새과,해당없음,해당없음,해당없음,2019-11-03,2019-11-04,폐사체,,기타,Female,Unknown,36.181833,127.10375,24,,,리벤하임아파트,충청남도 논산시 내동 1113,건물옆,전선/건물과의 충돌,유리창 충돌,36 10 54.6,127 06 13.5,,,4,4,유리창 충돌 개체
2019-1220,직박구리,조강(Aves),참새목,직박구리과,해당없음,해당없음,해당없음,2019-07-29,2019-08-22,폐사,,기타,Unknown,Juvenile,36.200028,127.088611,11,,,(중앙로 403) 주소지 부근 바닥,충청남도 논산시 취암동 574-4 ,건물옆,어미를 잃음(미아),어미를 잃음(미아),36 12 00.1,127 05 19.0,,,38,34,미아
2019-0680,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2019-06-06,2019-06-07,DOA,,기타,Unknown,Nestling,36.276,127.112639,42,,,창공아파트,충청남도 논산시 노성면 송당리 185-5,건물옆,어미를 잃음(미아),미아,36 16 33.6,127 06 45.5,,,9,9,저체온
2019-0818,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2019-06-19,2019-06-19,DOA,,기타,Unknown,Nestling,36.151639,127.024028,8,,,,충청남도 논산시 강경읍 산양리 118-1,건물옆,어미를 잃음(미아),건물 주변에서 추락한 것으로 추정되는 개체 구조,36 09 05.9,127 01 26.5,,,11,11,추락 추정
2019-0757,물총새,조강(Aves),파랑새목,물총새과,해당없음,해당없음,해당없음,2019-06-13,2019-06-13,DOA,,기타,Female,Adult,36.217972,127.273611,107,,,,충청남도 논산시 벌곡면 신양리 474-1,건물옆,전선/건물과의 충돌,휴게소 유리벽에 충돌,36 13 04.7,127 16 25.0,,,0,0,충돌에 의한 내상
2019-1052,후투티,조강(Aves),파랑새목,후투티과,해당없음,해당없음,해당없음,2019-07-15,2019-07-15,DOA,,기타,Unknown,Unknown,36.136528,127.158944,53,,,육곡리 이하 세부주소 정확치 않음,충청남도 논산시 가야곡면 육곡리 177-1,건물옆,전선/건물과의 충돌,인공구조물과의 충돌 추정 ,36 08 11.5,127 09 32.2,,,37,37,충돌에 의한 내상(추정)
2019-1444,후투티,조강(Aves),파랑새목,후투티과,해당없음,해당없음,해당없음,2019-09-24,2019-09-27,안락사,,기타,Male,Adult,36.2085,127.080861,9,,,현정사,충청남도 논산시 대교동 154-14,건물옆,전선/건물과의 충돌,건물 유리창 충돌 추정,36 12 30.6,127 04 51.1,,,74,70,충돌에 의한 우측 상완골/요골 골절 및 우안 손상
2019-0551,대백로,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2019-05-25,2019-05-25,DOA,,기타,Unknown,Adult,36.166361,127.201222,32,,,,충청남도 논산시 양촌면 신흥리 354-1,"강, 바다",차량과의 충돌,차량충돌 추정,36 09 58.9,127 12 04.4,,,1356,1356,양측 부척골 개방골절
2019-0315,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-05-02,2019-05-03,DOA,,기타,Male,0년11월0일,36.25025,127.113444,39,,,건물 주차장,충청남도 논산시 광석면 사월리 15-72,건물옆,차량과의 충돌,차량충돌,36 15 00.9,127 06 48.4,,,15240,15240,충돌로 인한 항문 주위 피부 열상
2019-0510,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-05-19,2019-05-24,폐사,,기타,Female,0년11월0일,36.310583,127.133056,29,,,중앙휴게소,충청남도 논산시 상월면 월오리 542,도로변,차량과의 충돌,차량충돌,36 18 38.1,127 07 59.0,,,15080,15080,충돌에 의한 뇌진탕
2019-0592,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-05-28,2019-05-28,안락사,,기타,Male,0년11월0일,36.132583,127.1065,20,,,득안대로 도로,충청남도 논산시 연무읍 동산리 646 ,도로변,차량과의 충돌,차량과의 충돌 ,36 07 57.3,127 06 23.4,,,16580,16580,충돌에 의한 좌측 고관절 탈구 및 척추(L6) 골절
2019-0685,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-06-07,2019-06-15,폐사,,기타,Female,0년1월0일,36.25125,127.22875,71,,,천호4길 도로변,충청남도 논산시 연산면 천호리 산 79,도로변,어미를 잃음(미아),어미를 잃음(미아),36 15 04.5,127 13 43.5,,,796,954,단순 미아
2019-0686,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-06-07,2019-09-09,방생,충청남도 아산시 송악면 동화리 734 ,,Female,0년1월0일,36.25125,127.22875,71,36.73233832,126.9664151,천호4길 도로변,충청남도 논산시 연산면 천호리 산 79,도로변,어미를 잃음(미아),어미를 잃음(미아),36 15 04.5,127 13 43.5,36 43 56.2,126 57 59.0,772,2780,단순 미아
2019-0882,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-06-24,2019-08-01,폐사,,기타,Female,0년1월0일,36.14425,127.118278,25,,,연무읍 죽본리 이하 주소 확실치 않음 ,충청남도 논산시 연무읍 죽본리 276-3,농경지,어미를 잃음(미아),어미를 잃음(미아),36 08 39.3,127 07 05.8,,,852,1500,미아
2019-1009,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-07-09,2019-07-09,방생,충청남도 논산시 양촌면 임화리 산4,,Unknown,0년2월0일,36.119194,127.244139,67,36.11899693,127.2460063,(이메길 145-40) 주소지 부근 농경지,충청남도 논산시 양촌면 임화리 68-3,농경지,어미를 잃음(미아),어미를 잃은 것으로 오인해 구조 ,36 07 09.1,127 14 38.9,36 07 08.6,127 14 45.9,0,0,어미를 잃은 것으로 오인
2019-1428,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-09-16,2019-09-26,폐사,,기타,Male,2년4월0일,36.216139,127.080417,7,,,,충청남도 논산시 광석면 산동리 65-3,도로변,차량과의 충돌,차량충돌 추정,36 12 58.1,127 04 49.5,,,17320,17320,충돌에 의한 뇌진탕 및 우측 고관절 탈구
2019-1493,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-10-07,2019-10-07,안락사,,기타,Female,0년5월0일,36.142806,127.056917,6,,,연무교차로 부근 도로변,충청남도 논산시 연무읍 신화리 607-16,도로변,차량과의 충돌,차량과의 충돌,36 08 34.1,127 03 24.9,,,10060,10060,척추골절(L1)
2019-1497,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-10-10,2019-10-11,DOA,,기타,Female,1년4월0일,36.184167,127.09825,17,,,"새마을금고 앞 도로, 주차장 경계 부근",충청남도 논산시 내동 435-9,도로변,차량과의 충돌,차량과의충돌,36 11 03.0,127 05 53.7,,,16120,16120,좌측 요척골 폐쇄골절
2019-1554,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-10-24,2019-10-24,폐사체,,기타,Unknown,0년5월0일,36.216667,127.217056,37,,,농협창고 내부,충청남도 논산시 연산면 연산리 338,건물옆,차량과의 충돌,차량과의 충돌 추정,36 13 00.0,127 13 01.4,,,0,0,로드킬 개체
2019-1598,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-11-08,2019-11-08,안락사,,기타,Male,0년6월0일,36.196389,127.138056,13,,,주소지 옆 수로,충청남도 논산시 부적면 신교리 695,도로변,차량과의 충돌,차량충돌 추정,36 11 47.0,127 08 17.0,,,13940,13940,척추(L4) 골절
2019-1610,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2019-11-11,2019-11-12,안락사,,기타,Male,0년6월0일,36.139944,127.211333,52,,,주소지 부근 농경지,충청남도 논산시 양촌면 석서리 39-1,농경지,총상,총상,36 08 23.8,127 12 40.8,,,13400,13400,"총상 및 흉골 탈구, 복벽허니아"
2019-0070,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-02-05,2019-02-06,DOA,,기타,Unknown,0년0월0일,36.076806,127.126583,103,,,민가 옆,충청남도 논산시 연무읍 고내리 121,건물옆,기생충 중감염,기생충 중감염,36 04 36.5,127 07 35.7,,,2580,2580,개선충 중감염
2019-0103,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-02-25,2019-02-25,DOA,,기타,Female,0년10월0일,36.103722,127.099028,26,,,황화정교회 뒷 초지,충청남도 논산시 연무읍 황화정리 966-4 ,건물옆,기생충 중감염,개선충 중감염,36 06 13.4,127 05 56.5,,,2600,2600,개선충 중감염
2019-0124,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-03-08,2019-05-29,방생,충청남도 천안시 동남구 광덕면 신흥리 산 9-4,,Female,0년0월0일,36.12425,127.115056,28,36.70324136,127.119216,(연무로343번길 1-13) 교회 앞마당 ,충청남도 논산시 연무읍 마산리 152-2,건물옆,기생충 중감염,개선충 감염,36 07 27.3,127 06 54.2,36 42 10.6,127 07 10.9,3700,4200,개선충 중감염
2019-1593,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-11-05,2019-11-06,안락사,,기타,Female,0년0월0일,36.150889,127.033556,4,,,공사현장,충청남도 논산시 채운면 삼거리 143,기타,기타,농기계에 의한 부상 추정,36 09 03.2,127 02 00.8,,,3580,3580,농기계에 의한 창상/승저증
2019-1666,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-11-26,2019-11-26,안락사,,기타,Female,0년0월0일,36.128778,127.107833,25,,,창고,충청남도 논산시 연무읍 동산리 592-6,건물옆,"개, 고양이 공격",개에게 공격당한 것으로 추정됨,36 07 43.6,127 06 28.2,,,4560,4560,"개선충 감염 및 포식자 공격에 의한 복벽 천공, 승저증"
2019-1720,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-12-14,2019-12-15,DOA,,기타,Unknown,0년0월0일,36.176944,127.136028,16,,,인근,충청남도 논산시 은진면 성평리 74-4,건물옆,기생충 중감염,기생충 중감염(개선충),36 10 37.0,127 08 09.7,,,3540,3540,개선충 중감염
2019-1735,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2019-12-19,2019-12-19,DOA,,기타,Unknown,0년0월0일,36.077611,127.097889,49,,,(득안대로84번길 59) 주소지 부근,충청남도 논산시 연무읍 마전리 49-8,건물옆,기생충 중감염,기생충(개선충) 감염,36 04 39.4,127 05 52.4,,,3040,3040,개선충 중감염
2019-0456,오소리,포유강(Mammalia),식육목,족제비과,해당없음,해당없음,해당없음,2019-05-14,2019-05-23,방생,충청남도 논산시 연무읍 황화정리 산45-21,,Unknown,0년0월0일,36.115639,127.1005,23,36.09659526,127.125981,육군훈련소 내 수로,충청남도 논산시 연무읍 마산리 645,건물옆,농수로 고립,수로에 빠진 상태로 발견됨,36 06 56.3,127 06 01.8,36 05 49.1,127 07 28.2,4200,4200,수로에 빠진 개체
2020-0218,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2020-03-13,2020-03-14,DOA,,기타,Unknown,Adult,36.134417,127.100944,33,,,,충청남도 논산시 연무읍 동산리 903-38,건물옆,전선/건물과의 충돌,가게 유리벽 충돌,36 08 03.9,127 06 03.4,,,242,242,충돌로 인한 피부 및 소낭 열상
2020-1200,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2020-07-09,2020-07-22,안락사,,기타,Unknown,Juvenile,36.145722,127.022611,16,,,한국폴리텍대학 푸름터 앞,충청남도 논산시 강경읍 채운리 315-1,건물옆,어미를 잃음(미아),단순 미아,36 08 44.6,127 01 21.4,,,132,150,미아
2020-1653,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2020-09-24,2020-09-24,안락사,,기타,Unknown,Unknown,36.245833,127.123889,31,,,,충청남도 논산시 광석면 항월리 267,도로변,바이러스 감염,폭스 바이러스 감염,36 14 45.0,127 07 26.0,,,0,0,폭스바이러스 감염
2020-1719,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2020-10-13,2020-10-13,안락사,,기타,Unknown,Adult,36.245833,127.123889,31,,,,충청남도 논산시 광석면 항월리 267,기타,바이러스 감염,바이러스 감염/ 폭스 바이러스,36 14 45.0,127 07 26.0,,,0,0,폭스바이러스 중감염
2020-1821,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2020-11-11,2020-11-11,DOA,,기타,Unknown,Unknown,36.181333,127.203944,36,,,주소지 부근,충청남도 논산시 양촌면 거사리 283-1,건물옆,전선/건물과의 충돌,전선/건물과의 충돌 ,36 10 52.8,127 12 14.2,,,256,256,충돌에 의한 좌측 요척골 골절 및 내상(추정)
2020-1922,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2020-12-10,2020-12-10,DOA,,기타,Unknown,Juvenile,36.199361,127.09175,10,,,주소지 인근 도로,충청남도 논산시 취암동 1077-8,도로변,차량과의 충돌,차량과의 충돌/ 차량충돌 추정,36 11 57.7,127 05 30.3,,,173,173,좌측 날개(요척골) 골절로 기력 소실
2020-1421,제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2020-08-06,2020-08-31,방생,충청남도 예산군 대흥면 갈신리 1,,Unknown,Juvenile,36.181722,127.114944,25,36.66816249,126.8644697,도로변,충청남도 논산시 은진면 와야리 182-2,도로변,어미를 잃음(미아),단순 미아,36 10 54.2,127 06 53.8,36 40 05.4,126 51 56.1,10,13,미아
2020-0063,직박구리,조강(Aves),참새목,직박구리과,해당없음,해당없음,해당없음,2020-01-16,2020-01-16,DOA,,기타,Unknown,Adult,36.200806,127.093944,9,,,아트빌 앞,충청남도 논산시 취암동 1075-7,도로변,전선/건물과의 충돌,유리창 충돌 추정,36 12 02.9,127 05 38.2,,,100,100,뇌진탕 및 아랫부리 골절
2020-0162,직박구리,조강(Aves),참새목,직박구리과,해당없음,해당없음,해당없음,2020-02-19,2020-02-24,방생,충청남도 공주시 쌍신동 423,,Unknown,Adult,36.13325,127.102194,27,36.47445863,127.1116294,아파트단지 내,충청남도 논산시 연무읍 동산리 1019,도로변,끈끈이,끈끈이,36 07 59.7,127 06 07.9,36 28 30.6,127 06 49.8,70,70,끈끈이 오염
2020-1003,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2020-06-23,2020-06-23,DOA,,기타,Unknown,Nestling,36.277972,127.130278,28,,,노성면서무소 주차장,충청남도 논산시 노성면 읍내리 125-1,건물옆,어미를 잃음(미아),단순 미아,36 16 40.7,127 07 49.0,,,4,4,미아
2020-1196,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2020-07-09,2020-07-27,방생,충청남도 예산군 예산읍 대회리 1,,Unknown,Juvenile,36.193222,127.091778,14,36.67008139,126.8596661,빌라 앞,충청남도 논산시 취암동 517-77,건물옆,어미를 잃음(미아),이른 이소로 인한 미아,36 11 35.6,127 05 30.4,36 40 14.4,126 51 44.8,16,17,탈진 미아
2020-1258,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2020-07-17,2020-07-17,DOA,,기타,Unknown,Nestling,36.245861,127.123889,31,,,보건소 앞길옆,충청남도 논산시 광석면 항월리 267,도로변,어미를 잃음(미아),미아,36 14 45.1,127 07 26.0,,,12,12,탈진 미아
2020-1324,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2020-07-24,2020-07-24,DOA,,기타,Unknown,Nestling,36.198167,127.078139,8,,,주소지 부근 건물 옆 ,충청남도 논산시 부창동 274-43,건물옆,어미를 잃음(미아),둥지 이탈로 어미를 잃음 ,36 11 53.4,127 04 41.3,,,12,12,인위적인 먹이활동으로 인한 오연성 폐렴 의심
2020-0437,왜가리,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2020-04-29,2020-04-29,안락사,,기타,Unknown,Nestling,36.189611,127.086889,38,,,주소지 부근 산 초입 ,충청남도 논산시 강산동 산 63-1,숲,어미를 잃음(미아),어미를 잃음 ,36 11 22.6,127 05 12.8,,,792,792,우측 척골 골절/좌측 요척골골절
2020-0439,왜가리,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2020-04-30,2020-05-05,폐사,,기타,Unknown,Nestling,36.125417,127.099583,26,,,,충청남도 논산시 연무읍 마산리 700-14,건물옆,어미를 잃음(미아),둥지추락으로 어미를 잃음,36 07 31.5,127 05 58.5,,,682,570,좌측 요척골 원위부 뼈 이상(골절)
2020-0424,중대백로㉵,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2020-04-28,2020-04-29,DOA,,기타,Male,Adult,36.171611,127.181278,31,,,에땅 인근,충청남도 논산시 가야곡면 병암리 560-3,도로변,전선/건물과의 충돌,전선 충돌 추정,36 10 17.8,127 10 52.6,,,828,828,충돌(추정)으로 인한 복합천추 및 신장 손상
2020-0064,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-01-16,2020-01-16,안락사,,기타,Female,0년7월0일,36.124056,127.138417,44,,,도로변,충청남도 논산시 연무읍 양지리 97-1,도로변,차량과의 충돌,차량과의 충돌,36 07 26.6,127 08 18.3,,,13920,13920,하악 골절/천추분쇄골절/피부 자상
2020-0155,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-02-18,2020-02-18,DOA,,기타,Male,0년0월0일,36.185472,127.2905,151,,,도로변,충청남도 논산시 벌곡면 대덕리 409-3,도로변,차량과의 충돌,차량과의 충돌,36 11 07.7,127 17 25.8,,,14780,14780,척추(L4) 골절
2020-0173,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-02-22,2020-02-23,폐사체,,기타,Unknown,0년0월0일,,,,,,,충청남도 논산시,도로변,차량과의 충돌,차량과의 충돌 ,,,,,0,0,로드킬 추정
2020-0227,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-03-17,2020-03-18,DOA,,기타,Male,3년9월0일,36.204583,127.084528,15,,,도로변,충청남도 논산시 반월동 105-3,도로변,차량과의 충돌,차량과의 충돌,36 12 16.5,127 05 04.3,,,16760,16760,충돌에 의한 우측 뒷발허리뼈 관절부 탈구 및 골절
2020-0261,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-03-28,2020-03-29,폐사체,,기타,Male,0년9월0일,36.177778,127.100833,32,,,,충청남도 논산시 내동 1100,도로변,차량과의 충돌,차량충돌,36 10 40.0,127 06 03.0,,,13220,13220,충돌에 의한 경골 골절 및 내상 추정
2020-0331,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-04-11,2020-04-14,폐사,,기타,Male,0년10월0일,36.2205,127.222389,47,,,도로변,충청남도 논산시 연산면 송정리 557,도로변,차량과의 충돌,차량과의 충돌 추정,36 13 13.8,127 13 20.6,,,12820,12820,왼쪽 송곳니 골절/양 겨드랑이 피부 열개창 및 뇌진탕
